X,Y,Index_,event_unique_id,Division,occurrencedate,reporteddate,location_type,premises_type,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,cleared,mci_category,Hood_ID,Neighbourhood,Longitude,Latitude,ObjectId
0,0,181876,GO-2019678371,NSA,2019/04/12 04:00:00+00,2019/04/15 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,100,Robbery With Weapon,2019,April,15,105,Monday    ,9,2019,April,12,102,Friday    ,13,NO,Robbery,NSA,NSA,0,0,181736
-8853599.189,5444493.912,181226,GO-2019635825,NSA,2019/04/09 04:00:00+00,2019/04/09 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2019,April,9,99,Tuesday   ,0,2019,April,9,99,Tuesday   ,0,NO,Assault,NSA,NSA,-79.53323471,43.86447913,181775
-8846565.307,5432582.629,181648,GO-2019719213,NSA,2019/04/07 04:00:00+00,2019/04/12 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,2019,April,12,102,Friday    ,19,2019,April,7,97,Sunday    ,0,YES,Break and Enter,NSA,NSA,-79.47004827,43.78728363,181793
0,0,181234,GO-2019637298,NSA,2019/03/23 04:00:00+00,2019/04/09 04:00:00+00,Ttc Subway Station,Transit,1430,100,Assault,2019,April,9,99,Tuesday   ,7,2019,March,23,82,Saturday  ,6,NO,Assault,NSA,NSA,0,0,181934
0,0,181239,GO-2019637550,NSA,2019/04/09 04:00:00+00,2019/04/09 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2019,April,9,99,Tuesday   ,8,2019,April,9,99,Tuesday   ,8,YES,Assault,NSA,NSA,0,0,181939
0,0,182013,GO-2019688618,NSA,2019/04/16 04:00:00+00,2019/04/16 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2019,April,16,106,Tuesday   ,18,2019,April,16,106,Tuesday   ,18,YES,Assault,NSA,NSA,0,0,182013
0,0,182059,GO-2019690532,NSA,2019/04/17 04:00:00+00,2019/04/17 04:00:00+00,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2120,200,B&E,2019,April,17,107,Wednesday ,4,2019,April,17,107,Wednesday ,2,NO,Break and Enter,NSA,NSA,0,0,182060
0,0,182068,GO-2019692557,NSA,2019/04/17 04:00:00+00,2019/04/17 04:00:00+00,Ttc Bus,Transit,1430,100,Assault,2019,April,17,107,Wednesday ,11,2019,April,17,107,Wednesday ,11,NO,Assault,NSA,NSA,0,0,182069
0,0,182861,GO-2019740283,NSA,2019/04/21 04:00:00+00,2019/04/24 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2019,April,24,114,Wednesday ,21,2019,April,21,111,Sunday    ,12,NO,Break and Enter,NSA,NSA,0,0,182182
0,0,182107,GO-2019695102,NSA,2017/04/22 04:00:00+00,2019/04/17 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,2019,April,17,107,Wednesday ,17,2017,April,22,112,Saturday  ,18,NO,Theft Over,NSA,NSA,0,0,182240
0,0,182108,GO-2019694751,NSA,2019/04/16 04:00:00+00,2019/04/17 04:00:00+00,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2120,200,B&E,2019,April,17,107,Wednesday ,16,2019,April,16,106,Tuesday   ,16,NO,Break and Enter,NSA,NSA,0,0,182250
0,0,182358,GO-2019709743,NSA,2019/04/19 04:00:00+00,2019/04/20 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2019,April,20,110,Saturday  ,4,2019,April,19,109,Friday    ,17,NO,Break and Enter,NSA,NSA,0,0,182338
0,0,182366,GO-2019702561,NSA,2019/04/18 04:00:00+00,2019/04/20 04:00:00+00,Schools During Supervised Activity,Educational,1430,100,Assault,2019,April,20,110,Saturday  ,9,2019,April,18,108,Thursday  ,14,YES,Assault,NSA,NSA,0,0,182346
0,0,182947,GO-2019746076,NSA,2019/04/24 04:00:00+00,2019/04/25 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,2019,April,25,115,Thursday  ,20,2019,April,24,114,Wednesday ,16,NO,Robbery,NSA,NSA,0,0,182419
0,0,182956,GO-2019747695,NSA,2019/04/25 04:00:00+00,2019/04/25 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2019,April,25,115,Thursday  ,22,2019,April,25,115,Thursday  ,22,YES,Assault,NSA,NSA,0,0,182428
0,0,182270,GO-2019705319,NSA,2019/04/19 04:00:00+00,2019/04/19 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,2019,April,19,109,Friday    ,5,2019,April,19,109,Friday    ,3,NO,Assault,NSA,NSA,0,0,182633
0,0,182527,GO-201917900,NSA,2019/04/21 04:00:00+00,2019/04/21 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2019,April,21,111,Sunday    ,20,2019,April,21,111,Sunday    ,18,NO,Assault,NSA,NSA,0,0,182679
0,0,182550,GO-2019721875,NSA,2019/04/20 04:00:00+00,2019/04/22 04:00:00+00,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2120,200,B&E,2019,April,22,112,Monday    ,7,2019,April,20,110,Saturday  ,11,NO,Break and Enter,NSA,NSA,0,0,182702
0,0,182554,GO-2019722148,NSA,2019/04/20 04:00:00+00,2019/04/22 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2019,April,22,112,Monday    ,8,2019,April,20,110,Saturday  ,12,YES,Break and Enter,NSA,NSA,0,0,182706
0,0,182650,GO-2019727258,NSA,2019/04/23 04:00:00+00,2019/04/23 04:00:00+00,Ttc Bus,Transit,1410,100,Aggravated Assault,2019,April,23,113,Tuesday   ,1,2019,April,23,113,Tuesday   ,1,YES,Assault,NSA,NSA,0,0,182780
0,0,182651,GO-2019727258,NSA,2019/04/23 04:00:00+00,2019/04/23 04:00:00+00,Ttc Bus,Transit,1420,100,Assault With Weapon,2019,April,23,113,Tuesday   ,1,2019,April,23,113,Tuesday   ,1,YES,Assault,NSA,NSA,0,0,182782
0,0,182665,GO-2019725534,NSA,2019/04/18 04:00:00+00,2019/04/23 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2019,April,23,113,Tuesday   ,9,2019,April,18,108,Thursday  ,12,NO,Break and Enter,NSA,NSA,0,0,182796
0,0,182692,GO-2019730512,NSA,2019/04/22 04:00:00+00,2019/04/23 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2019,April,23,113,Tuesday   ,13,2019,April,22,112,Monday    ,15,NO,Assault,NSA,NSA,0,0,182823
0,0,182157,GO-2019690958,NSA,2019/04/16 04:00:00+00,2019/04/17 04:00:00+00,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2135,210,Theft Of Motor Vehicle,2019,April,17,107,Wednesday ,5,2019,April,16,106,Tuesday   ,21,YES,Auto Theft,NSA,NSA,0,0,182957
0,0,183944,GO-2019825927,NSA,2019/05/03 04:00:00+00,2019/05/04 04:00:00+00,Ttc Subway Station,Transit,1430,100,Assault,2019,May,4,124,Saturday  ,9,2019,May,3,123,Friday    ,14,NO,Assault,NSA,NSA,0,0,183044
-8881082.207,5402934.039,183945,GO-2019842934,NSA,2019/05/04 04:00:00+00,2019/05/04 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,4,124,Saturday  ,23,2019,May,4,124,Saturday  ,23,YES,Robbery,NSA,NSA,-79.78011886,43.59470147,183045
-8881082.207,5402934.039,183946,GO-2019842934,NSA,2019/05/04 04:00:00+00,2019/05/04 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,4,124,Saturday  ,23,2019,May,4,124,Saturday  ,23,YES,Robbery,NSA,NSA,-79.78011886,43.59470147,183046
-8878960.727,5401234.475,183947,GO-2019842936,NSA,2019/05/04 04:00:00+00,2019/05/04 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,4,124,Saturday  ,23,2019,May,4,124,Saturday  ,23,YES,Robbery,NSA,NSA,-79.76106128,43.58364323,183047
-8878960.727,5401234.475,183948,GO-2019842936,NSA,2019/05/04 04:00:00+00,2019/05/04 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,4,124,Saturday  ,23,2019,May,4,124,Saturday  ,23,YES,Robbery,NSA,NSA,-79.76106128,43.58364323,183048
-8871652.984,5385428.334,183949,GO-2019842940,NSA,2019/05/04 04:00:00+00,2019/05/04 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,4,124,Saturday  ,0,2019,May,4,124,Saturday  ,0,YES,Robbery,NSA,NSA,-79.69541471,43.480703,183049
-8871652.984,5385428.334,183950,GO-2019842940,NSA,2019/05/04 04:00:00+00,2019/05/04 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,4,124,Saturday  ,0,2019,May,4,124,Saturday  ,0,YES,Robbery,NSA,NSA,-79.69541471,43.480703,183050
-8873156.631,5382970.806,183951,GO-2019842942,NSA,2019/05/04 04:00:00+00,2019/05/04 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,4,124,Saturday  ,0,2019,May,4,124,Saturday  ,0,YES,Robbery,NSA,NSA,-79.7089222,43.46468214,183051
-8873156.631,5382970.806,183952,GO-2019842942,NSA,2019/05/04 04:00:00+00,2019/05/04 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,4,124,Saturday  ,0,2019,May,4,124,Saturday  ,0,YES,Robbery,NSA,NSA,-79.7089222,43.46468214,183052
-8834053.712,5436705.234,183124,GO-2019757342,NSA,2019/04/27 04:00:00+00,2019/04/27 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,2019,April,27,117,Saturday  ,11,2019,April,27,117,Saturday  ,11,YES,Assault,NSA,NSA,-79.3576547,43.814013,183142
0,0,183151,GO-2019758621,NSA,2019/04/21 04:00:00+00,2019/04/27 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,2019,April,27,117,Saturday  ,14,2019,April,21,111,Sunday    ,17,YES,Assault,NSA,NSA,0,0,183169
0,0,183205,GO-2019761979,NSA,2019/04/28 04:00:00+00,2019/04/28 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2019,April,28,118,Sunday    ,1,2019,April,28,118,Sunday    ,1,YES,Assault,NSA,NSA,0,0,183342
0,0,183037,GO-2019749291,NSA,2019/04/25 04:00:00+00,2019/04/26 04:00:00+00,Convenience Stores,Commercial,2120,200,B&E,2019,April,26,116,Friday    ,8,2019,April,25,115,Thursday  ,18,YES,Break and Enter,NSA,NSA,0,0,183381
0,0,183048,GO-2019751812,NSA,2019/04/19 04:00:00+00,2019/04/26 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2019,April,26,116,Friday    ,17,2019,April,19,109,Friday    ,19,YES,Assault,NSA,NSA,0,0,183392
0,0,183708,GO-2019795088,NSA,2019/05/02 04:00:00+00,2019/05/02 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,2019,May,2,122,Thursday  ,19,2019,May,2,122,Thursday  ,19,NO,Break and Enter,NSA,NSA,0,0,183448
0,0,183310,GO-2019768270,NSA,2019/04/29 04:00:00+00,2019/04/29 04:00:00+00,Bar / Restaurant,Commercial,2120,220,B&E W'Intent,2019,April,29,119,Monday    ,3,2019,April,29,119,Monday    ,3,NO,Break and Enter,NSA,NSA,0,0,183455
0,0,183247,GO-2019763952,NSA,2019/04/24 04:00:00+00,2019/04/28 04:00:00+00,"Open Areas (Lakes, Parks, Rivers)",Outside,1610,220,Robbery - Other,2019,April,28,118,Sunday    ,12,2019,April,24,114,Wednesday ,20,YES,Robbery,NSA,NSA,0,0,183517
0,0,183270,GO-2019766311,NSA,2019/04/28 04:00:00+00,2019/04/28 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,2019,April,28,118,Sunday    ,18,2019,April,28,118,Sunday    ,18,NO,Assault,NSA,NSA,0,0,183540
0,0,183650,GO-2019790333,NSA,2019/05/02 04:00:00+00,2019/05/02 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2019,May,2,122,Thursday  ,8,2019,May,2,122,Thursday  ,8,YES,Assault,NSA,NSA,0,0,183614
-8797075.867,5443583.772,183527,GO-20191443084,NSA,2019/04/30 04:00:00+00,2019/04/30 04:00:00+00,Convenience Stores,Commercial,1610,210,Robbery - Business,2019,April,30,120,Tuesday   ,0,2019,April,30,120,Tuesday   ,0,YES,Robbery,NSA,NSA,-79.02547707,43.85858415,183861
0,0,183567,GO-2019786236,NSA,2019/04/01 04:00:00+00,2019/05/01 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2019,May,1,121,Wednesday ,15,2019,April,1,91,Monday    ,0,NO,Assault,NSA,NSA,0,0,183904
0,0,184921,GO-2019865648,NSA,2019/02/02 05:00:00+00,2019/05/13 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2019,May,13,133,Monday    ,0,2019,February,2,33,Saturday  ,12,NO,Assault,NSA,NSA,0,0,184022
0,0,184969,GO-2019871181,NSA,2019/05/13 04:00:00+00,2019/05/13 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2019,May,13,133,Monday    ,17,2019,May,13,133,Monday    ,16,NO,Assault,NSA,NSA,0,0,184070
0,0,184995,GO-2019871078,NSA,2019/04/14 04:00:00+00,2019/05/13 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,110,Assault Bodily Harm,2019,May,13,133,Monday    ,16,2019,April,14,104,Sunday    ,0,NO,Assault,NSA,NSA,0,0,184097
0,0,184509,GO-2019842837,NSA,2019/05/09 04:00:00+00,2019/05/09 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2019,May,9,129,Thursday  ,13,2019,May,9,129,Thursday  ,13,NO,Assault,NSA,NSA,0,0,184137
0,0,184522,GO-2019843791,NSA,2019/05/09 04:00:00+00,2019/05/09 04:00:00+00,"Open Areas (Lakes, Parks, Rivers)",Outside,1430,100,Assault,2019,May,9,129,Thursday  ,16,2019,May,9,129,Thursday  ,15,YES,Assault,NSA,NSA,0,0,184150
-8875763.989,5429615.49,184071,GO-2019829516,NSA,2019/05/05 04:00:00+00,2019/05/05 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,5,125,Sunday    ,22,2019,May,5,125,Sunday    ,22,YES,Robbery,NSA,NSA,-79.7323445,43.76803845,184312
-8863850.605,5432749.037,184072,GO-2019842945,NSA,2019/05/05 04:00:00+00,2019/05/05 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,5,125,Sunday    ,21,2019,May,5,125,Sunday    ,21,YES,Robbery,NSA,NSA,-79.62532475,43.78836279,184313
0,0,184093,GO-2019817103,NSA,2019/05/06 04:00:00+00,2019/05/06 04:00:00+00,"Open Areas (Lakes, Parks, Rivers)",Outside,1430,100,Assault,2019,May,6,126,Monday    ,1,2019,May,6,126,Monday    ,1,NO,Assault,NSA,NSA,0,0,184334
-8786197.568,5450537.73,184316,GO-20191443092,NSA,2019/05/07 04:00:00+00,2019/05/07 04:00:00+00,Convenience Stores,Commercial,1610,210,Robbery - Business,2019,May,7,127,Tuesday   ,0,2019,May,7,127,Tuesday   ,0,YES,Robbery,NSA,NSA,-78.92775565,43.90361016,184385
-8865234.183,5421924.067,184353,GO-2019832196,NSA,2019/05/08 04:00:00+00,2019/05/08 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2019,May,8,128,Wednesday ,4,2019,May,8,128,Wednesday ,4,NO,Assault,NSA,NSA,-79.63775364,43.71812223,184422
0,0,184392,GO-2019835305,NSA,2019/05/08 04:00:00+00,2019/05/08 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2019,May,8,128,Wednesday ,13,2019,May,8,128,Wednesday ,13,NO,Assault,NSA,NSA,0,0,184461
0,0,184213,GO-2019818300,NSA,2019/05/06 04:00:00+00,2019/05/06 04:00:00+00,"Open Areas (Lakes, Parks, Rivers)",Outside,2135,210,Theft Of Motor Vehicle,2019,May,6,126,Monday    ,8,2019,May,6,126,Monday    ,0,NO,Auto Theft,NSA,NSA,0,0,184569
0,0,184435,GO-2019838353,NSA,2019/05/08 04:00:00+00,2019/05/08 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,220,Robbery - Other,2019,May,8,128,Wednesday ,21,2019,May,8,128,Wednesday ,21,NO,Robbery,NSA,NSA,0,0,184589
0,0,184485,GO-2019840902,NSA,2019/05/09 04:00:00+00,2019/05/09 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2019,May,9,129,Thursday  ,12,2019,May,9,129,Thursday  ,12,YES,Assault,NSA,NSA,0,0,184639
0,0,184819,GO-2019856219,NSA,2019/05/10 04:00:00+00,2019/05/11 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,2019,May,11,131,Saturday  ,10,2019,May,10,130,Friday    ,23,NO,Auto Theft,NSA,NSA,0,0,184666
0,0,184830,GO-2019861190,NSA,2019/05/12 04:00:00+00,2019/05/12 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,2019,May,12,132,Sunday    ,2,2019,May,12,132,Sunday    ,2,YES,Assault,NSA,NSA,0,0,184677
0,0,184837,GO-2019860683,NSA,2019/05/12 04:00:00+00,2019/05/12 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,2019,May,12,132,Sunday    ,0,2019,May,12,132,Sunday    ,0,NO,Robbery,NSA,NSA,0,0,184684
0,0,184838,GO-2019860683,NSA,2019/05/12 04:00:00+00,2019/05/12 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,2019,May,12,132,Sunday    ,0,2019,May,12,132,Sunday    ,0,NO,Robbery,NSA,NSA,0,0,184685
0,0,184839,GO-2019860683,NSA,2019/05/12 04:00:00+00,2019/05/12 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,2019,May,12,132,Sunday    ,0,2019,May,12,132,Sunday    ,0,NO,Robbery,NSA,NSA,0,0,184686
-8859300.093,5403643.675,184864,GO-2019863152,NSA,2018/06/05 04:00:00+00,2019/05/12 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,2019,May,12,132,Sunday    ,12,2018,June,5,156,Tuesday   ,12,YES,Theft Over,NSA,NSA,-79.5844468,43.59931813,184711
-8859141.962,5401207.093,184897,GO-2019865828,NSA,2019/05/12 04:00:00+00,2019/05/12 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1480,100,Assault - Resist/ Prevent Seiz,2019,May,12,132,Sunday    ,21,2019,May,12,132,Sunday    ,21,YES,Assault,NSA,NSA,-79.58302629,43.58346505,184744
0,0,184117,GO-2019817900,NSA,2019/05/05 04:00:00+00,2019/05/06 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2019,May,6,126,Monday    ,7,2019,May,5,125,Sunday    ,23,NO,Break and Enter,NSA,NSA,0,0,184752
0,0,184157,GO-2019822902,NSA,2019/05/05 04:00:00+00,2019/05/06 04:00:00+00,"Open Areas (Lakes, Parks, Rivers)",Outside,1430,100,Assault,2019,May,6,126,Monday    ,19,2019,May,5,125,Sunday    ,19,YES,Assault,NSA,NSA,0,0,184794
0,0,184188,GO-2019823879,NSA,2019/05/06 04:00:00+00,2019/05/06 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2019,May,6,126,Monday    ,22,2019,May,6,126,Monday    ,21,NO,Assault,NSA,NSA,0,0,184825
0,0,184193,GO-2019821354,NSA,2019/05/06 04:00:00+00,2019/05/06 04:00:00+00,"Open Areas (Lakes, Parks, Rivers)",Outside,1430,100,Assault,2019,May,6,126,Monday    ,15,2019,May,6,126,Monday    ,14,NO,Assault,NSA,NSA,0,0,184830
-8882666.205,5423356.049,184199,GO-2019829519,NSA,2019/05/06 04:00:00+00,2019/05/06 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,6,126,Monday    ,0,2019,May,6,126,Monday    ,0,YES,Robbery,NSA,NSA,-79.79434816,43.72741874,184836
-8864401.215,5407902.411,184200,GO-2019829528,NSA,2019/05/06 04:00:00+00,2019/05/06 04:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2019,May,6,126,Monday    ,1,2019,May,6,126,Monday    ,1,YES,Robbery,NSA,NSA,-79.63027096,43.62701662,184837
0,0,184222,GO-2019824466,NSA,2019/05/07 04:00:00+00,2019/05/07 04:00:00+00,Homeless Shelter / Mission,Other,1420,110,Assault Bodily Harm,2019,May,7,127,Tuesday   ,2,2019,May,7,127,Tuesday   ,2,YES,Assault,NSA,NSA,0,0,184850
-8845108.199,5435478.529,184245,GO-2019828072,NSA,2019/05/07 04:00:00+00,2019/05/07 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2019,May,7,127,Tuesday   ,14,2019,May,7,127,Tuesday   ,14,YES,Assault,NSA,NSA,-79.45695885,43.80606077,184873
0,0,184268,GO-2019826514,NSA,2019/05/07 04:00:00+00,2019/05/07 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,2019,May,7,127,Tuesday   ,10,2019,May,7,127,Tuesday   ,9,NO,Theft Over,NSA,NSA,0,0,184896
0,0,184278,GO-2019820421,NSA,2019/04/24 04:00:00+00,2019/05/07 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,2019,May,7,127,Tuesday   ,9,2019,April,24,114,Wednesday ,9,NO,Break and Enter,NSA,NSA,0,0,184906
0,0,184788,GO-2019859248,NSA,2014/01/01 05:00:00+00,2019/05/11 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,2019,May,11,131,Saturday  ,19,2014,January,1,1,Wednesday ,0,NO,Theft Over,NSA,NSA,0,0,184988
-8846657.941,5452752.495,184791,GO-2019858158,NSA,2019/05/11 04:00:00+00,2019/05/11 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1610,100,Robbery With Weapon,2019,May,11,131,Saturday  ,16,2019,May,11,131,Saturday  ,12,NO,Robbery,NSA,NSA,-79.47088042,43.91794334,184991
0,0,185901,GO-2019928240,NSA,2019/05/21 04:00:00+00,2019/05/22 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2019,May,22,142,Wednesday ,12,2019,May,21,141,Tuesday   ,18,NO,Assault,NSA,NSA,0,0,185003
0,0,185909,GO-2019846793,NSA,2019/05/10 04:00:00+00,2019/05/22 04:00:00+00,Ttc Bus,Transit,1430,100,Assault,2019,May,22,142,Wednesday ,13,2019,May,10,130,Friday    ,1,NO,Assault,NSA,NSA,0,0,185017
0,0,185911,GO-2019932320,NSA,2015/01/01 05:00:00+00,2019/05/22 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2019,May,22,142,Wednesday ,10,2015,January,1,1,Thursday  ,12,NO,Assault,NSA,NSA,0,0,185019
0,0,185964,GO-2019934421,NSA,2019/05/22 04:00:00+00,2019/05/22 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2019,May,22,142,Wednesday ,15,2019,May,22,142,Wednesday ,15,NO,Assault,NSA,NSA,0,0,185072
-8885826.949,5418648.387,185605,GO-2019915540,NSA,2019/05/18 04:00:00+00,2019/05/19 04:00:00+00,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,2130,210,Theft Over,2019,May,19,139,Sunday    ,23,2019,May,18,138,Saturday  ,13,NO,Theft Over,NSA,NSA,-79.8227416,43.6968509,185139
0,0,185209,GO-2019886592,NSA,2019/05/02 04:00:00+00,2019/05/15 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2019,May,15,135,Wednesday ,19,2019,May,2,122,Thursday  ,12,NO,Assault,NSA,NSA,0,0,185145
0,0,185285,GO-2019891838,NSA,2019/05/16 04:00:00+00,2019/05/16 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2019,May,16,136,Thursday  ,17,2019,May,16,136,Thursday  ,12,YES,Assault,NSA,NSA,0,0,185221
0,0,185288,GO-2019893530,NSA,2019/05/16 04:00:00+00,2019/05/16 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2019,May,16,136,Thursday  ,16,2019,May,16,136,Thursday  ,16,NO,Assault,NSA,NSA,0,0,185224
0,0,185509,GO-2019909202,NSA,2019/05/18 04:00:00+00,2019/05/18 04:00:00+00,Bar / Restaurant,Commercial,1430,100,Assault,2019,May,18,138,Saturday  ,21,2019,May,18,138,Saturday  ,18,NO,Assault,NSA,NSA,0,0,185260
